3174,1,64.68,448.97,0.0336,8.06,1,-1,-1,-1
3175,5,1601.28,429.00,0.9701,6.96,1,-1,-1,-1
3175,3,1305.43,589.00,0.8994,15.00,1,-1,-1,-1
3175,2,288.13,589.00,0.0845,15.00,1,-1,-1,-1
3175,1,69.98,448.92,0.0335,8.04,1,-1,-1,-1
3176,5,1589.54,429.00,0.9702,6.97,1,-1,-1,-1
3176,3,1301.36,589.00,0.8990,15.00,1,-1,-1,-1
3176,2,292.20,589.00,0.0843,15.00,1,-1,-1,-1
3176,1,79.83,448.90,0.0333,8.03,1,-1,-1,-1
3177,5,1579.19,429.00,0.9703,6.71,1,-1,-1,-1
3177,3,1297.90,589.00,0.8987,15.00,1,-1,-1,-1
3177,2,295.74,589.00,0.0841,15.00,1,-1,-1,-1
3177,1,85.51,448.90,0.0332,8.02,1,-1,-1,-1
3178,5,1570.72,429.00,0.9702,6.52,1,-1,-1,-1
3178,3,1296.00,589.00,0.8985,14.73,1,-1,-1,-1
3178,2,299.05,589.00,0.0842,14.73,1,-1,-1,-1
3178,1,88.93,448.91,0.0330,8.02,1,-1,-1,-1
3179,5,1576.07,429.00,0.9702,6.65,1,-1,-1,-1
3179,3,1297.30,589.00,0.8985,14.80,1,-1,-1,-1
3179,2,300.32,589.00,0.0848,14.80,1,-1,-1,-1
3179,1,84.96,448.92,0.0330,8.01,1,-1,-1,-1
3180,5,1582.74,429.00,0.9702,6.74,1,-1,-1,-1
3180,3,1299.81,589.00,0.8985,14.86,1,-1,-1,-1
3180,2,298.19,589.00,0.0850,14.86,1,-1,-1,-1
3180,1,78.84,448.92,0.0330,8.01,1,-1,-1,-1
3181,5,1595.11,429.00,0.9700,6.81,1,-1,-1,-1
3181,3,1302.11,589.00,0.8980,14.89,1,-1,-1,-1
3181,2,295.42,589.00,0.0854,14.89,1,-1,-1,-1
3181,1,72.57,448.93,0.0332,8.01,1,-1,-1,-1
3182,5,1605.04,429.00,0.9700,6.86,1,-1,-1,-1
